Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Total,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Recent Pitch Mix Source,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
13,2026-09-25,823816,2026-09-25T23:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Home,665052,Griffin Conine,Miami Marlins,Atlanta Braves,RF,L,No,,91,311,273,70,8,0,17,43,40,33,5,93,0.256,0.347,0.473,0.82,11,39,38,10,2,0.263,0.0513,24,89,79,21,3,0.266,0.0337,338,100,9.3,27.9,51.8,26.0,22.2,14.3,25.9,53.3,32.0,9.5,5.2,9.5,47.3,84.3,17.6,0.699,71.9,97.0,115.4,37.9,13.9,8.8,49.8,48.6,Average,3.0,Pull Power,A,Excellent HR swing plane,48.6,Average,0.996,Good,10.0,52.0,96.1,0.635,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.11,10.11,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 84.3 mph average exit velocity; 25.9% air-ball rate; 53.3% pull-air rate; 9.5% HR-launch rate.,0.0547,0.0484,4.09,15,4,16.1,0.93,93.4,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,64.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,63.9,39.2,45.0,55.5,6.96,0.959,1.0,1.0,1.0,0.996,0.996,1.0,18.35,11.29,71.3,31.4,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2026-09-25,824706,2026-09-25T22:05:00Z,Scheduled,Fenway Park,Chicago Cubs @ Boston Red Sox,Away,691718,Pete Crow-Armstrong,Chicago Cubs,Boston Red Sox,CF,L,No,,159,716,617,173,31,8,45,119,107,82,12,185,0.28,0.373,0.575,0.948,11,52,47,13,4,0.277,0.0769,25,119,106,32,12,0.302,0.1008,948,163,8.9,30.8,58.7,24.0,16.8,14.2,26.4,66.4,30.3,9.3,7.1,9.3,62.7,84.5,23.2,0.817,73.2,98.0,114.2,53.6,13.4,15.7,48.8,54.6,Average,3.0,Pull Power,A-,Elevated power plane,54.6,Average,1.013,Good,10.4,74.4,99.3,0.974,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,77.0,32.0,Strong positive regression,Average Pull Power profile. 8.9% barrel rate; 84.5 mph average exit velocity; 26.4% air-ball rate; 66.4% pull-air rate; 9.3% HR-launch rate.,0.0628,0.0584,4.23,10,3,13.7,0.73,72.9,Recently homered,678394.0,Brayan Bello,R,LHB vs RHP,25,10,112.1,4.49,1.37,12,0.96,7.21,2.8,46.2,99.5,0.634,5.9,Sinker,L,LHB vs RHP,62.0,486,0.28,0.371,0.608,0.979,34,58,120,0.07,9.6,0.801,275,0.0364,6.6,0.605,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,1,53.3,Neutral Matchup,Average,46.0,5,378,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,0.992,0.974,66.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,62.0,41.7,46.2,71.4,53.6,45.0,55.4,6.93,1.2,0.978,1.025,1.03,1.013,1.043,1.0,22.48,16.05,85.0,42.1,C-,Lineup unconfirmed,649.0,4.9,27.3,11.7,52.9,27.9,83.3,96.3,113.2,0.556,12.0,Pitch-level Statcast · last 5 MLB games,Sinker,32.27513227513227,122.0,Changeup,23.015873015873016,87.0,Sweeper,17.98941798941799,68.0,4-Seam Fastball,16.93121693121693,64.0,Cutter,9.788359788359788,37.0,,,,,,,,,
15,2026-09-25,823816,2026-09-25T23:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,Atlanta Braves,1B,L,No,,121,512,447,107,27,4,21,57,65,52,10,161,0.239,0.331,0.459,0.79,11,49,43,8,2,0.186,0.0408,24,101,87,20,5,0.23,0.0495,603,124,8.6,32.0,59.6,19.0,21.4,16.0,24.6,57.7,26.4,7.6,4.7,7.6,43.1,85.3,20.2,0.692,73.2,97.9,112.9,49.3,12.4,13.3,51.8,49.3,Average,3.0,Pull Power,A-,Elevated power plane,49.3,Average,0.998,Good,10.5,61.5,98.0,0.71,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.19,25.19,Strong positive regression,Average Pull Power profile. 8.6% barrel rate; 85.3 mph average exit velocity; 24.6% air-ball rate; 57.7% pull-air rate; 7.6% HR-launch rate.,0.041,0.0393,3.99,1,1,21.3,0.05,4.7,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,61.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,68.9,39.2,45.0,54.9,6.76,1.055,1.0,1.0,1.0,0.998,0.998,0.98,14.78,10.18,75.0,28.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2026-09-25,823491,2026-09-25T20:10:00Z,Scheduled,Yankee Stadium,Baltimore Orioles @ New York Yankees,Away,624413,Pete Alonso,Baltimore Orioles,New York Yankees,1B,R,No,,159,690,594,157,24,0,41,96,110,79,12,167,0.264,0.359,0.512,0.871,11,48,41,10,7,0.244,0.1458,26,114,94,19,9,0.202,0.0789,882,139,9.5,32.2,42.7,27.8,29.4,15.0,24.8,38.9,31.8,10.0,5.0,10.0,55.6,86.8,22.0,0.798,72.9,98.5,114.0,42.7,14.0,13.8,54.1,50.4,Average,3.0,Contact-First Profile,A-,Elevated power plane,50.4,Average,1.001,Good,10.8,41.9,98.0,0.842,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,72.58,31.58,Strong positive regression,Average Contact-First Profile profile. 9.5% barrel rate; 86.8 mph average exit velocity; 24.8% air-ball rate; 38.9% pull-air rate; 10.0% HR-launch rate.,0.0594,0.0554,4.15,3,1,14.5,0.21,20.7,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,60.1,64.4,45.0,54.6,6.69,1.341,1.0,1.0,1.0,1.001,1.001,0.98,21.05,16.65,75.0,40.4,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2026-09-25,824544,2026-09-25T23:40:00Z,Scheduled,Rate Field,Colorado Rockies @ Chicago White Sox,Home,691019,Kyle Teel,Chicago White Sox,Colorado Rockies,C,L,No,,37,136,112,22,3,0,5,20,24,19,4,49,0.196,0.333,0.357,0.69,11,48,32,5,1,0.156,0.0208,18,66,49,10,3,0.204,0.0455,148,62,6.2,24.2,59.3,19.5,21.2,12.4,22.1,57.8,29.0,6.8,4.9,6.8,46.4,80.0,15.3,0.616,69.9,93.3,112.4,25.9,9.8,6.0,37.4,36.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.1,Below Average,0.961,Good,6.5,75.0,92.7,0.595,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.28,3.28,Positive regression,Below Average Pull Power profile. 6.2% barrel rate; 80.0 mph average exit velocity; 22.1% air-ball rate; 57.8% pull-air rate; 6.8% HR-launch rate.,0.0368,0.0345,3.99,0,0,22.4,0.0,0.0,Very recent HR,608372.0,Tomoyuki Sugano,R,LHB vs RHP,28,28,147.2,5.36,1.33,31,1.89,5.55,2.19,58.4,78.8,0.709,8.3,4-Seam Fastball,L,LHB vs RHP,56.6,93,0.177,0.301,0.354,0.656,4,13,36,0.043,7.7,0.688,353,0.0595,7.6,0.667,0,0,0,0/0,,,,,0,0,0,55.9,Neutral Matchup,Average,50.0,5,440,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.017,0.998,57.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.6,51.4,58.4,49.3,50.0,45.0,54.6,6.68,0.97,1.126,1.025,1.0,0.961,0.961,0.98,13.08,9.95,67.0,25.9,F,Lineup unconfirmed,858.0,7.3,29.6,17.9,44.1,30.7,84.9,97.5,116.7,0.641,31.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,24.772727272727273,109.0,Split-Finger,19.09090909090909,84.0,Sinker,15.227272727272727,67.0,Sweeper,11.818181818181818,52.0,Curveball,11.363636363636363,50.0,Slider,9.318181818181818,41.0,Cutter,8.409090909090908,37.0,,,
18,2026-09-25,824220,2026-09-25T22:40:00Z,Scheduled,Comerica Park,Pittsburgh Pirates @ Detroit Tigers,Away,804668,Rafael Flores Jr.,Pittsburgh Pirates,Detroit Tigers,C,R,No,,45,155,140,38,6,0,10,16,22,15,0,43,0.271,0.342,0.529,0.871,9,33,29,11,2,0.379,0.0606,20,77,71,21,4,0.296,0.0519,173,93,7.5,27.8,53.4,27.7,18.9,19.5,30.5,49.4,29.7,10.2,7.1,10.2,69.8,84.7,17.5,0.728,72.0,96.6,110.2,36.1,13.9,8.1,53.8,45.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,6.5,46.4,97.1,0.728,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.07,2.07,Positive regression,Below Average Pull Power profile. 7.5% barrel rate; 84.7 mph average exit velocity; 30.5% air-ball rate; 49.4% pull-air rate; 10.2% HR-launch rate.,0.0645,0.0503,4.15,7,2,14.0,0.5,50.0,Recently homered,695549.0,Jackson Jobe,R,RHB vs RHP,8,8,40.2,3.98,1.2,7,1.55,9.52,3.1,72.4,100.0,0.826,9.4,4-Seam Fastball,R,RHB vs RHP,57.6,79,0.274,0.329,0.534,0.863,5,6,22,0.0633,8.4,0.789,48,0.0417,4.6,0.596,0,0,0,0/0,,,,,0,0,0,61.3,Slight Hitter Advantage,Above average,50.0,5,454,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.045,0.972,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.6,37.8,72.4,52.8,50.0,45.0,54.2,6.56,1.051,1.041,0.985,1.03,0.989,1.018,1.0,19.29,13.2,69.2,34.1,D,Lineup unconfirmed,233.0,4.7,21.9,13.7,50.9,25.8,82.3,93.8,110.0,0.55,7.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,27.75330396475771,126.0,Slider,25.550660792951543,116.0,Sinker,20.044052863436125,91.0,Curveball,14.537444933920705,66.0,Changeup,9.47136563876652,43.0,Cutter,2.643171806167401,12.0,,,,,,
19,2026-09-25,822681,2026-09-25T22:45:00Z,Scheduled,Nationals Park,New York Mets @ Washington Nationals,Home,695578,James Wood,Washington Nationals,New York Mets,RF,L,No,,132,610,503,132,30,1,30,104,77,99,4,176,0.262,0.385,0.505,0.89,10,40,37,8,0,0.216,0.0,18,75,66,16,0,0.242,0.0,624,82,8.6,37.0,44.7,20.7,34.4,9.9,23.3,38.3,30.5,7.5,2.8,7.5,29.5,87.8,10.1,0.735,73.7,100.9,115.6,59.0,15.0,19.0,40.5,50.3,Average,3.0,Contact-First Profile,A,Excellent HR swing plane,50.3,Average,1.001,Good,4.9,53.8,101.4,0.52,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.83,16.83,Strong positive regression,Average Contact-First Profile profile. 8.6% barrel rate; 87.8 mph average exit velocity; 23.3% air-ball rate; 38.3% pull-air rate; 7.5% HR-launch rate.,0.0492,0.0464,4.17,94,26,16.8,5.61,560.6,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,58.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,63.2,50.0,45.0,54.1,6.54,0.758,1.0,1.0,1.0,1.001,1.001,1.06,17.96,10.19,73.0,38.1,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2026-09-25,823409,2026-09-25T22:40:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,Tampa Bay Rays,DH,L,No,,153,687,570,133,19,1,45,94,95,102,8,218,0.233,0.354,0.507,0.861,11,50,37,6,1,0.162,0.02,25,114,92,17,5,0.185,0.0439,790,149,8.1,28.3,60.7,21.0,18.1,13.9,24.9,57.0,28.0,8.1,4.9,8.1,60.4,84.8,18.5,0.726,74.3,97.3,114.2,67.1,12.8,16.1,63.0,50.5,Average,3.0,Pull Power,A,Excellent HR swing plane,50.5,Average,1.001,Good,5.4,54.5,95.6,0.599,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,57.85,12.85,Strong positive regression,Average Pull Power profile. 8.1% barrel rate; 84.8 mph average exit velocity; 24.9% air-ball rate; 57.0% pull-air rate; 8.1% HR-launch rate.,0.0655,0.0605,4.09,26,8,12.7,2.05,205.3,Very long drought,642547.0,Freddy Peralta,R,LHB vs RHP,31,31,163.2,4.56,1.33,23,1.26,8.36,3.3,67.1,98.6,0.78,9.0,4-Seam Fastball,L,LHB vs RHP,58.0,432,0.215,0.336,0.497,0.834,30,66,149,0.0694,10.9,0.819,449,0.0379,3.7,0.502,22,17,4,4/17,0.235,0.409,0.824,1.233,3,5,5,69.6,Slight Hitter Advantage,Above average,100.0,5,430,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.034,0.958,64.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,58.0,28.5,67.1,52.8,64.4,45.0,53.8,6.44,0.807,1.026,1.025,1.0,1.001,1.001,1.06,22.53,13.35,85.0,42.4,C-,Lineup unconfirmed,944.0,3.3,21.7,14.7,44.4,30.8,81.6,93.2,114.7,0.49,23.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,55.116279069767444,237.0,Changeup,28.13953488372093,121.0,Curveball,11.627906976744185,50.0,Sweeper,4.883720930232558,21.0,Slider,0.23255813953488372,1.0,,,,,,,,,
21,2026-09-25,822681,2026-09-25T22:45:00Z,Scheduled,Nationals Park,New York Mets @ Washington Nationals,Home,682928,CJ Abrams,Washington Nationals,New York Mets,SS,L,No,,149,642,568,149,30,3,33,92,103,56,12,155,0.262,0.338,0.5,0.838,9,38,35,10,3,0.286,0.0789,22,95,86,17,4,0.198,0.0421,827,120,7.4,25.1,57.2,22.2,20.5,14.7,26.5,57.9,32.6,8.3,5.0,8.3,51.6,83.8,21.1,0.607,70.9,95.7,111.3,23.7,14.6,6.1,54.5,41.5,Below Average,2.5,Pull Power,A-,Elevated power plane,41.5,Below Average,0.976,Good,8.3,65.6,96.0,0.62,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,56.03,23.03,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 83.8 mph average exit velocity; 26.5% air-ball rate; 57.9% pull-air rate; 8.3% HR-launch rate.,0.0514,0.0483,4.09,2,1,17.2,0.12,11.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,57.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,60.0,50.0,45.0,53.7,6.42,1.116,1.0,1.0,1.0,0.976,0.976,0.98,18.35,12.3,74.6,32.9,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2026-09-25,823652,2026-09-26T00:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,669394,Jake Burger,Texas Rangers,Minnesota Twins,1B,R,No,,152,607,544,125,23,0,27,70,89,55,4,163,0.23,0.303,0.421,0.724,11,45,38,6,1,0.158,0.0222,25,102,85,16,4,0.188,0.0392,700,115,7.8,27.1,47.9,25.4,26.4,16.0,25.6,52.1,26.1,7.1,4.4,7.1,48.4,83.8,17.4,0.636,73.7,96.6,112.6,56.3,11.9,13.3,55.7,45.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.5,Below Average,0.987,Good,8.7,50.0,94.8,0.689,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,47.19,20.19,Strong positive regression,Below Average Pull Power profile. 7.8% barrel rate; 83.8 mph average exit velocity; 25.6% air-ball rate; 52.1% pull-air rate; 7.1% HR-launch rate.,0.0445,0.0424,4.05,11,3,20.1,0.55,54.6,Recently homered,657746.0,Joe Ryan,R,RHB vs RHP,26,26,138.2,3.83,1.18,21,1.36,9.8,1.95,68.9,99.9,0.751,11.4,4-Seam Fastball,R,RHB vs RHP,36.2,437,0.219,0.293,0.372,0.664,15,39,119,0.0343,6.0,0.54,249,0.0281,6.2,0.527,5,5,0,0/5,0.0,0.0,0.0,0.0,0,0,5,47.9,Neutral Matchup,Average,37.5,5,441,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.038,0.983,55.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.2,42.2,68.9,56.6,50.0,45.0,53.5,6.36,0.882,1.042,0.985,1.0,0.987,0.987,1.0,16.1,10.13,85.0,29.2,F,Lineup unconfirmed,812.0,5.8,23.6,14.5,48.8,31.0,82.4,94.7,116.8,0.551,21.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,39.229024943310655,173.0,Sweeper,19.727891156462587,87.0,Split-Finger,12.92517006802721,57.0,Knuckle Curve,11.11111111111111,49.0,Slider,9.977324263038549,44.0,Sinker,7.029478458049887,31.0,,,,,,
23,2026-09-25,823816,2026-09-25T23:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,Atlanta Braves,LF,R,No,,127,493,436,98,16,1,24,49,64,52,4,132,0.225,0.312,0.431,0.743,11,52,45,11,0,0.244,0.0,25,116,99,19,4,0.192,0.0345,543,127,8.0,29.7,49.4,32.4,17.5,17.5,28.5,58.0,27.5,8.3,6.0,8.3,49.5,85.5,15.7,0.651,71.9,97.5,111.8,41.5,12.6,11.5,64.0,47.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.5,Below Average,0.993,Good,7.1,63.9,97.4,0.612,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.01,16.01,Strong positive regression,Below Average Pull Power profile. 8.0% barrel rate; 85.5 mph average exit velocity; 28.5% air-ball rate; 58.0% pull-air rate; 8.3% HR-launch rate.,0.0487,0.0454,3.99,62,15,18.2,3.41,341.3,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,59.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,60.2,39.2,45.0,53.5,6.35,0.814,1.0,1.0,1.0,0.993,0.993,1.06,16.93,9.71,75.0,35.4,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-25,824947,2026-09-26T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Away,676369,Nelson Velázquez,Houston Astros,Athletics,LF,R,No,,50,111,100,19,4,0,6,12,18,8,1,38,0.19,0.252,0.41,0.662,5,6,6,1,1,0.167,0.1667,11,20,19,3,2,0.158,0.1,121,17,8.4,34.8,51.2,22.0,26.8,21.9,36.7,59.1,27.1,10.3,9.6,10.3,73.8,85.6,22.5,0.863,73.0,98.0,110.3,45.9,18.7,12.0,54.5,56.0,Average,3.0,Pull Power,A-,Elevated power plane,56.0,Average,1.017,Good,11.8,71.4,98.0,1.142,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.53,3.53,Positive regression,Average Pull Power profile. 8.4% barrel rate; 85.6 mph average exit velocity; 36.7% air-ball rate; 59.1% pull-air rate; 10.3% HR-launch rate.,0.0541,0.0426,3.99,4,4,16.7,0.24,24.0,Very recent HR,682052.0,Jacob Lopez,L,RHB vs LHP,26,23,117.1,5.68,1.53,22,1.69,8.28,4.3,73.2,99.2,0.869,8.6,4-Seam Fastball,R,RHB vs LHP,53.4,79,0.183,0.253,0.437,0.69,5,6,26,0.0633,7.1,0.791,387,0.0491,4.7,0.47,0,0,0,0/0,,,,,0,0,0,59.7,Slight Hitter Advantage,Above average,50.0,5,443,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.046,0.964,60.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.4,26.9,73.2,71.6,50.0,45.0,53.4,6.34,1.0,1.094,1.025,1.0,1.017,1.017,0.98,15.94,11.52,61.5,27.2,F,Lineup unconfirmed,711.0,3.9,19.5,17.9,45.4,30.8,78.9,91.9,110.8,0.464,22.0,Pitch-level Statcast · last 5 MLB games,4-Seam Fastball,37.69751693002257,167.0,Slider,35.66591422121896,158.0,Cutter,18.73589164785553,83.0,Changeup,7.6749435665914225,34.0,Sinker,0.22573363431151242,1.0,,,,,,,,,
